gene	cluster
MA_8876374g0010	Cluster11
MA_9848049g0010	Cluster11
MA_6614267g0010	Cluster11
MA_184289g0010	Cluster11
MA_10380575g0010	Cluster11
MA_15947g0010	Cluster11
MA_267888g0010	Cluster11
MA_102736g0010	Cluster11
MA_6993904g0010	Cluster11
MA_6168453g0010	Cluster11
MA_7914101g0010	Cluster11
MA_5939661g0010	Cluster11
MA_10366280g0010	Cluster11
MA_10073602g0010	Cluster11
MA_125978g0020	Cluster11
MA_95209g0010	Cluster11
MA_365616g0010	Cluster11
MA_10298455g0010	Cluster11
MA_687719g0010	Cluster11
MA_95668g0010	Cluster11
MA_19007g0040	Cluster11
MA_41802g0010	Cluster11
MA_10295917g0010	Cluster11
MA_70550g0010	Cluster11
MA_46578g0020	Cluster11
MA_14300g0010	Cluster11
MA_665339g0010	Cluster11
MA_61359g0010	Cluster11
MA_6792038g0010	Cluster11
MA_51564g0010	Cluster11
MA_653359g0010	Cluster11
MA_35821g0010	Cluster11
MA_54113g0010	Cluster11
MA_10436198g0010	Cluster11
MA_59424g0010	Cluster11
MA_9421410g0010	Cluster11
MA_8194534g0010	Cluster11
MA_57g0010	Cluster11
MA_103237g0020	Cluster11
MA_104819g0010	Cluster11
MA_10159862g0010	Cluster11
MA_10426327g0010	Cluster11
MA_18320g0020	Cluster11
MA_432330g0010	Cluster11
MA_10433558g0010	Cluster11
MA_10436754g0010	Cluster11
MA_75227g0010	Cluster11
MA_10155777g0010	Cluster11
MA_44828g0010	Cluster11
MA_10434239g0010	Cluster11
MA_2340g0010	Cluster11
MA_99372g0010	Cluster11
MA_158585g0010	Cluster11
MA_444220g0020	Cluster11
MA_7550g0010	Cluster11
MA_8804735g0010	Cluster11
MA_10195225g0020	Cluster11
MA_10324377g0010	Cluster11
MA_110653g0010	Cluster11
MA_19207g0010	Cluster11
MA_95371g0010	Cluster11
MA_116931g0010	Cluster11
MA_768288g0010	Cluster11
MA_10433991g0030	Cluster11
MA_28607g0010	Cluster11
MA_139907g0010	Cluster11
MA_8581276g0010	Cluster11
MA_1568655g0010	Cluster11
MA_8581277g0010	Cluster11
MA_10431746g0010	Cluster11
MA_9755923g0010	Cluster11
G10D_divergenti_1	Cluster11
MA_57441g0010	Cluster11
MA_7751496g0010	Cluster11
MA_952174g0010	Cluster11
MA_10428727g0010	Cluster11
MA_10431450g0020	Cluster11
MA_178956g0020	Cluster11
MA_10425962g0010	Cluster11
MA_10079279g0010	Cluster11
MA_10435066g0010	Cluster11
MA_293420g0010	Cluster11
MA_6507815g0010	Cluster11
MA_212507g0010	Cluster11
MA_12875g0010	Cluster11
MA_36169g0010	Cluster11
MA_91200g0010	Cluster11
MA_124557g0010	Cluster11
MA_796007g0010	Cluster11
MA_77094g0010	Cluster11
MA_885835g0010	Cluster11
MA_10426877g0010	Cluster11
MA_9339294g0010	Cluster11
MA_165843g0010	Cluster11
MA_10425831g0010	Cluster11
MA_168225g0010	Cluster11
MA_568254g0010	Cluster11
MA_88051g0010	Cluster11
MA_69411g0010	Cluster11
MA_10433420g0010	Cluster11
MA_805205g0010	Cluster11
MA_10428485g0010	Cluster11
MA_19663g0010	Cluster11
MA_308532g0010	Cluster11
MA_107391g0010	Cluster11
MA_10427952g0010	Cluster11
MA_72109g0010	Cluster11
MA_10432484g0010	Cluster11
MA_38514g0010	Cluster11
MA_9373313g0010	Cluster11
MA_10433394g0010	Cluster11
MA_18439g0010	Cluster11
MA_278191g0010	Cluster11
MA_96307g0010	Cluster11
MA_944351g0010	Cluster11
MA_128299g0010	Cluster11
MA_7680706g0010	Cluster11
MA_445508g0010	Cluster11
MA_9154853g0010	Cluster11
MA_10386g0010	Cluster11
MA_104009g0010	Cluster11
MA_374368g0010	Cluster11
MA_74188g0010	Cluster11
MA_120170g0010	Cluster11
MA_118860g0010	Cluster11
MA_10436265g0010	Cluster11
MA_10427303g0010	Cluster11
MA_26896g0010	Cluster11
MA_183622g0010	Cluster11
MA_91482g0010	Cluster11
MA_8022386g0010	Cluster11
MA_10437274g0010	Cluster11
MA_346723g0010	Cluster11
MA_136773g0010	Cluster11
MA_10430204g0020	Cluster11
MA_10428325g0010	Cluster11
MA_10114753g0010	Cluster11
MA_10428046g0020	Cluster11
MA_6456741g0010	Cluster11
MA_903039g0010	Cluster11
MA_10432627g0010	Cluster11
MA_10021431g0010	Cluster11
MA_2236998g0010	Cluster11
MA_10435408g0010	Cluster11
MA_10433552g0010	Cluster11
MA_738380g0010	Cluster11
MA_10435534g0010	Cluster11
MA_41443g0010	Cluster11
MA_10435456g0020	Cluster11
MA_10266265g0010	Cluster11
MA_13921g0010	Cluster11
MA_8212329g0010	Cluster11
MA_10356671g0020	Cluster11
MA_7288337g0010	Cluster11
MA_8220059g0010	Cluster11
MA_184938g0010	Cluster11
MA_4246800g0010	Cluster11
MA_77147g0010	Cluster11
MA_10433091g0010	Cluster11
MA_5011649g0010	Cluster11
MA_190g0010	Cluster11
MA_10430214g0010	Cluster11
MA_556549g0010	Cluster11
MA_8854912g0010	Cluster11
MA_10434182g0010	Cluster11
MA_10209853g0010	Cluster11
MA_8008760g0010	Cluster11
MA_167156g0010	Cluster11
MA_171475g0010	Cluster11
MA_377539g0010	Cluster11
MA_9249455g0010	Cluster11
MA_556438g0010	Cluster11
MA_10434443g0010	Cluster11
MA_10282935g0010	Cluster11
MA_10431797g0010	Cluster11
MA_8977632g0010	Cluster11
MA_6207760g0010	Cluster11
MA_41233g0010	Cluster11
MA_31905g0010	Cluster11
MA_809306g0010	Cluster11
MA_10316726g0010	Cluster11
MA_787g0010	Cluster12
MA_111475g0020	Cluster12
MA_10437165g0010	Cluster12
MA_20049g0020	Cluster12
MA_7295g0020	Cluster12
MA_10428672g0010	Cluster12
MA_8544g0010	Cluster12
MA_7388g0020	Cluster12
MA_140610g0010	Cluster12
MA_79681g0010	Cluster12
MA_958g0010	Cluster12
MA_111475g0010	Cluster12
MA_20049g0010	Cluster12
MA_3390g0010	Cluster12
MA_811295g0010	Cluster12
MA_10227813g0010	Cluster12
MA_23070g0010	Cluster12
MA_959896g0010	Cluster12
MA_175574g0010	Cluster12
MA_100706g0010	Cluster12
MA_10435144g0010	Cluster12
MA_10428034g0020	Cluster12
MA_20337g0010	Cluster12
MA_10435485g0010	Cluster12
MA_959704g0010	Cluster12
MA_46443g0010	Cluster12
MA_10437014g0010	Cluster12
MA_167343g0020	Cluster12
MA_10431221g0030	Cluster12
MA_10431221g0020	Cluster12
MA_10053741g0010	Cluster12
MA_10431221g0010	Cluster12
MA_7631356g0010	Cluster12
MA_39336g0010	Cluster12
MA_10435591g0010	Cluster12
MA_103031g0010	Cluster12
MA_930655g0010	Cluster12
MA_10431352g0010	Cluster12
MA_45536g0010	Cluster12
MA_10434712g0010	Cluster12
MA_118524g0010	Cluster12
MA_10429938g0030	Cluster12
MA_10429938g0040	Cluster12
MA_96369g0010	Cluster12
MA_10435320g0020	Cluster12
MA_13648g0020	Cluster12
MA_42843g0010	Cluster12
MA_10429054g0020	Cluster12
MA_10437010g0010	Cluster12
MA_42234g0010	Cluster12
MA_13825g0010	Cluster12
MA_7515g0010	Cluster12
MA_10433013g0010	Cluster12
MA_10434617g0010	Cluster12
MA_29756g0010	Cluster12
MA_10436841g0010	Cluster12
MA_10344656g0010	Cluster12
MA_120420g0020	Cluster12
MA_12000g0010	Cluster12
MA_13648g0010	Cluster12
MA_12084g0010	Cluster12
MA_10435502g0010	Cluster12
MA_10428546g0010	Cluster12
MA_4969g0010	Cluster12
MA_17425g0010	Cluster12
MA_10159883g0010	Cluster12
MA_42556g0010	Cluster12
MA_10435779g0020	Cluster12
MA_4349242g0010	Cluster12
MA_7921964g0010	Cluster12
MA_10428802g0010	Cluster12
MA_9500580g0010	Cluster12
MA_10428802g0030	Cluster12
MA_101443g0010	Cluster12
MA_43079g0010	Cluster12
MA_606492g0010	Cluster12
MA_10428070g0010	Cluster12
MA_10426054g0010	Cluster12
MA_10433801g0010	Cluster12
MA_20138g0010	Cluster12
MA_10428050g0010	Cluster12
MA_10435198g0020	Cluster12
MA_10437010g0020	Cluster12
MA_82655g0010	Cluster12
MA_10434688g0010	Cluster12
MA_10425891g0010	Cluster12
MA_10434621g0010	Cluster12
MA_104137g0010	Cluster12
MA_10426687g0020	Cluster12
MA_10197194g0010	Cluster12
MA_10434379g0010	Cluster12
MA_10432298g0010	Cluster12
MA_10021649g0010	Cluster12
MA_10436572g0010	Cluster12
MA_10431534g0030	Cluster12
MA_10431695g0010	Cluster12
MA_122218g0010	Cluster12
MA_10434006g0010	Cluster12
MA_10429118g0010	Cluster12
MA_214119g0010	Cluster12
MA_320643g0010	Cluster12
MA_178692g0010	Cluster12
MA_8546g0010	Cluster12
MA_566264g0010	Cluster12
MA_99736g0010	Cluster12
MA_129444g0010	Cluster12
MA_10427318g0020	Cluster12
MA_10434109g0010	Cluster12
MA_10432206g0010	Cluster12
MA_8408g0030	Cluster12
MA_767141g0010	Cluster12
MA_387g0010	Cluster12
MA_10429079g0010	Cluster12
MA_10429265g0010	Cluster12
MA_33300g0010	Cluster12
MA_11992g0010	Cluster12
MA_10429885g0010	Cluster12
MA_10428918g0010	Cluster12
MA_10435964g0030	Cluster12
MA_87828g0010	Cluster12
MA_83844g0010	Cluster12
MA_62286g0020	Cluster12
MA_10437152g0020	Cluster12
MA_10427508g0010	Cluster12
MA_101915g0010	Cluster12
MA_10435618g0010	Cluster12
MA_10432249g0010	Cluster12
MA_10097865g0010	Cluster12
MA_9048926g0010	Cluster12
MA_6652855g0010	Cluster12
MA_63054g0010	Cluster12
MA_10433850g0010	Cluster12
MA_100348g0010	Cluster12
MA_386670g0010	Cluster12
MA_65720g0010	Cluster12
MA_202696g0020	Cluster12
MA_10428355g0010	Cluster12
MA_10434186g0010	Cluster12
MA_43388g0010	Cluster12
MA_10437010g0030	Cluster12
MA_62806g0010	Cluster12
MA_102713g0020	Cluster12
MA_10426439g0010	Cluster12
MA_10435551g0010	Cluster12
MA_10435314g0010	Cluster12
MA_10429276g0020	Cluster12
MA_10428586g0010	Cluster12
MA_129368g0010	Cluster12
MA_10432497g0010	Cluster12
MA_175476g0010	Cluster12
MA_10435303g0020	Cluster12
MA_10431503g0010	Cluster12
MA_10223082g0010	Cluster12
MA_51921g0010	Cluster12
MA_10426029g0010	Cluster12
MA_10429149g0010	Cluster12
MA_10434988g0010	Cluster12
MA_41235g0010	Cluster12
MA_10427738g0010	Cluster12
MA_704359g0010	Cluster12
MA_165633g0010	Cluster12
MA_10430263g0010	Cluster12
MA_477673g0010	Cluster12
MA_904076g0010	Cluster12
MA_10437214g0010	Cluster12
MA_72791g0020	Cluster12
MA_39405g0010	Cluster12
MA_104862g0010	Cluster12
MA_12404g0010	Cluster12
MA_12404g0020	Cluster12
MA_3312g0010	Cluster12
MA_18507g0010	Cluster12
MA_9359526g0010	Cluster12
MA_10432363g0010	Cluster12
MA_78855g0010	Cluster12
MA_315276g0010	Cluster12
MA_2072768g0010	Cluster12
MA_10297029g0010	Cluster12
MA_10429805g0030	Cluster12
MA_10436733g0010	Cluster12
MA_219740g0010	Cluster12
MA_10435074g0010	Cluster12
MA_275653g0010	Cluster12
MA_214607g0010	Cluster12
MA_10428265g0010	Cluster12
MA_10437155g0020	Cluster12
MA_103714g0010	Cluster12
MA_90810g0010	Cluster12
MA_195785g0010	Cluster12
MA_10434414g0010	Cluster12
MA_10434897g0010	Cluster12
MA_29804g0010	Cluster12
MA_10426926g0010	Cluster12
MA_10434659g0010	Cluster12
MA_59941g0010	Cluster12
MA_10436671g0010	Cluster12
MA_169209g0010	Cluster12
MA_10435733g0010	Cluster12
MA_204700g0010	Cluster12
MA_177837g0010	Cluster12
MA_10426840g0020	Cluster12
MA_120420g0010	Cluster12
MA_10436895g0010	Cluster12
MA_59480g0010	Cluster12
MA_45916g0010	Cluster12
MA_10431539g0010	Cluster12
MA_10266689g0010	Cluster12
MA_10427558g0010	Cluster12
MA_10431897g0040	Cluster12
MA_13178g0010	Cluster12
MA_10431626g0010	Cluster12
MA_92282g0010	Cluster12
MA_10430175g0010	Cluster12
MA_10435697g0010	Cluster12
MA_7744186g0010	Cluster12
MA_7295g0010	Cluster12
MA_10437121g0010	Cluster12
MA_815998g0010	Cluster12
MA_103467g0010	Cluster12
MA_422413g0010	Cluster12
MA_929786g0010	Cluster12
MA_10430987g0010	Cluster12
MA_4031784g0010	Cluster12
MA_10187879g0010	Cluster12
MA_31176g0010	Cluster12
MA_81219g0010	Cluster12
MA_884104g0010	Cluster12
MA_39143g0020	Cluster12
MA_10430790g0030	Cluster12
MA_10436440g0030	Cluster12
MA_10428142g0010	Cluster12
MA_47683g0010	Cluster12
MA_1290g0010	Cluster12
MA_10431774g0010	Cluster12
MA_164249g0010	Cluster12
MA_14319g0010	Cluster12
MA_14319g0030	Cluster12
MA_163198g0010	Cluster12
MA_60759g0010	Cluster12
MA_10187060g0010	Cluster12
MA_2817021g0010	Cluster12
MA_98336g0010	Cluster12
MA_25374g0020	Cluster12
MA_5836g0010	Cluster12
MA_10436477g0010	Cluster12
MA_54771g0010	Cluster12
MA_10436867g0010	Cluster12
MA_171375g0010	Cluster12
MA_102811g0010	Cluster12
MA_10437214g0020	Cluster12
MA_10431440g0010	Cluster12
MA_714991g0010	Cluster12
MA_5992036g0010	Cluster12
MA_128035g0020	Cluster12
MA_10434649g0010	Cluster12
MA_10431057g0010	Cluster12
MA_10434326g0020	Cluster12
MA_432506g0010	Cluster12
MA_10434326g0010	Cluster12
MA_10427220g0020	Cluster12
MA_10426328g0010	Cluster12
MA_280504g0010	Cluster12
MA_10426714g0010	Cluster12
MA_372598g0010	Cluster12
MA_8936g0020	Cluster12
MA_10433058g0020	Cluster12
MA_206106g0010	Cluster12
MA_97498g0010	Cluster12
MA_10428271g0010	Cluster12
MA_10431148g0010	Cluster12
MA_10428622g0010	Cluster12
MA_9353486g0010	Cluster12
G10A_divergenti_2	Cluster12
MA_10436556g0010	Cluster12
MA_10426119g0010	Cluster12
MA_46922g0010	Cluster12
MA_10427527g0010	Cluster12
MA_83634g0010	Cluster12
MA_1763g0010	Cluster12
MA_10430753g0010	Cluster12
MA_10432463g0010	Cluster12
MA_482255g0010	Cluster12
MA_10434684g0010	Cluster12
MA_9266178g0010	Cluster12
MA_91092g0010	Cluster12
MA_9137g0010	Cluster12
MA_16421g0010	Cluster12
MA_92154g0010	Cluster12
MA_5849g0010	Cluster12
MA_55475g0010	Cluster12
MA_17762g0010	Cluster12
MA_10427350g0010	Cluster12
MA_10430339g0010	Cluster12
MA_10437130g0020	Cluster12
MA_17102g0020	Cluster12
MA_102821g0010	Cluster12
MA_605073g0010	Cluster12
MA_10427196g0010	Cluster12
MA_6588g0010	Cluster12
MA_508220g0010	Cluster12
MA_10426840g0010	Cluster12
MA_2833g0020	Cluster12
MA_8888g0010	Cluster12
MA_421560g0010	Cluster12
MA_10427277g0010	Cluster12
MA_10436824g0010	Cluster12
MA_385472g0010	Cluster12
MA_10435627g0010	Cluster12
MA_69869g0010	Cluster12
MA_10436921g0010	Cluster12
MA_10426739g0010	Cluster12
MA_10427774g0040	Cluster12
MA_434977g0010	Cluster12
MA_42067g0010	Cluster12
MA_180175g0010	Cluster12
MA_10429804g0010	Cluster12
MA_8197973g0010	Cluster12
MA_7579543g0010	Cluster12
MA_6199g0020	Cluster12
MA_403012g0010	Cluster12
MA_115846g0010	Cluster12
MA_10429414g0010	Cluster12
MA_10433929g0020	Cluster12
MA_10429144g0020	Cluster12
MA_10433793g0030	Cluster12
MA_10433793g0020	Cluster12
MA_11685g0010	Cluster12
MA_426565g0010	Cluster12
MA_10427352g0010	Cluster12
MA_62101g0010	Cluster12
MA_69756g0010	Cluster12
MA_10430464g0010	Cluster12
MA_10437076g0010	Cluster12
MA_18885g0010	Cluster12
MA_10433920g0010	Cluster12
MA_9314086g0010	Cluster12
MA_10363121g0010	Cluster12
MA_10355154g0010	Cluster12
MA_10427504g0010	Cluster12
MA_77106g0010	Cluster12
MA_78910g0010	Cluster12
MA_10430560g0010	Cluster12
MA_8246329g0010	Cluster12
MA_10434493g0010	Cluster12
MA_10432279g0010	Cluster12
MA_4091230g0010	Cluster12
MA_10990g0010	Cluster12
MA_646g0010	Cluster12
MA_25504g0010	Cluster12
MA_693456g0010	Cluster12
MA_10352570g0010	Cluster12
MA_81219g0030	Cluster12
MA_5260g0010	Cluster12
MA_37588g0020	Cluster12
MA_10432788g0010	Cluster12
MA_9887485g0010	Cluster12
MA_32670g0010	Cluster12
MA_207576g0010	Cluster12
MA_360666g0010	Cluster12
MA_10435207g0010	Cluster12
MA_10436576g0010	Cluster12
MA_10433929g0010	Cluster12
MA_100379g0010	Cluster12
MA_10430265g0010	Cluster12
MA_23620g0030	Cluster12
MA_10426804g0010	Cluster12
MA_7958448g0010	Cluster12
MA_14136g0020	Cluster12
MA_14136g0010	Cluster12
MA_10435143g0020	Cluster12
MA_4156888g0010	Cluster12
MA_10431312g0020	Cluster12
MA_673714g0010	Cluster12
MA_287840g0020	Cluster12
MA_10433105g0010	Cluster12
MA_10435948g0010	Cluster12
MA_10433208g0010	Cluster12
MA_9882g0010	Cluster12
MA_1381631g0010	Cluster12
MA_172537g0010	Cluster12
MA_9924809g0010	Cluster12
MA_15038g0010	Cluster12
MA_10426299g0010	Cluster12
MA_2834g0010	Cluster12
MA_19389g0020	Cluster12
MA_10436857g0010	Cluster12
MA_10368080g0010	Cluster12
MA_10384688g0010	Cluster12
MA_81219g0020	Cluster12
MA_91204g0010	Cluster12
MA_84527g0010	Cluster12
MA_10435680g0010	Cluster12
MA_487632g0010	Cluster12
MA_86228g0010	Cluster12
MA_42830g0010	Cluster12
MA_10436679g0010	Cluster12
MA_27642g0010	Cluster12
MA_88013g0010	Cluster12
MA_10433250g0020	Cluster12
MA_41800g0010	Cluster12
MA_10427352g0020	Cluster12
MA_10426054g0020	Cluster12
MA_10428694g0010	Cluster12
MA_10431369g0010	Cluster12
MA_768g0010	Cluster12
MA_10431592g0010	Cluster12
MA_10430817g0020	Cluster12
MA_10433728g0020	Cluster12
MA_10432977g0010	Cluster12
MA_50461g0010	Cluster12
MA_303593g0010	Cluster12
MA_9624g0010	Cluster12
MA_157279g0010	Cluster12
MA_10433380g0010	Cluster12
MA_9458653g0010	Cluster12
MA_2606535g0010	Cluster12
MA_10174633g0010	Cluster12
MA_134698g0010	Cluster12
MA_73776g0010	Cluster12
MA_11041g0010	Cluster12
MA_259953g0010	Cluster12
MA_10434573g0010	Cluster12
MA_12643g0010	Cluster12
MA_8926002g0010	Cluster12
MA_10434966g0010	Cluster12
MA_9342502g0010	Cluster12
MA_10435682g0010	Cluster12
MA_20596g0020	Cluster12
MA_10435346g0010	Cluster12
MA_6333g0010	Cluster12
MA_20522g0010	Cluster12
MA_109131g0010	Cluster12
MA_129261g0030	Cluster12
MA_10431750g0010	Cluster12
MA_21652g0010	Cluster12
MA_10431241g0010	Cluster12
MA_134695g0010	Cluster12
MA_8552835g0010	Cluster12
MA_10430431g0040	Cluster12
MA_10430596g0010	Cluster12
MA_10432431g0010	Cluster12
MA_4640g0010	Cluster12
MA_8326g0010	Cluster12
MA_175829g0010	Cluster12
MA_124366g0010	Cluster12
MA_141946g0010	Cluster12
MA_53573g0010	Cluster12
MA_10432357g0010	Cluster12
MA_10432734g0010	Cluster12
MA_140338g0010	Cluster12
MA_10431534g0010	Cluster12
MA_10085280g0010	Cluster12
MA_10431182g0010	Cluster12
MA_10433395g0010	Cluster12
MA_49950g0010	Cluster12
MA_210494g0010	Cluster12
MA_3193320g0010	Cluster12
MA_245237g0010	Cluster12
MA_10433808g0010	Cluster12
MA_10427188g0010	Cluster12
MA_5528g0010	Cluster12
MA_10346055g0010	Cluster12
MA_10436242g0020	Cluster12
MA_10426585g0010	Cluster12
MA_15253g0010	Cluster12
MA_67955g0010	Cluster12
MA_7852126g0010	Cluster12
MA_1839g0010	Cluster12
MA_168035g0010	Cluster12
MA_54269g0010	Cluster12
MA_24252g0010	Cluster12
MA_10294074g0010	Cluster12
MA_73095g0010	Cluster12
MA_16845g0010	Cluster12
MA_107257g0010	Cluster12
MA_115918g0010	Cluster12
G6_divergenti_4	Cluster12
MA_12093g0010	Cluster12
MA_9498719g0010	Cluster12
MA_158831g0010	Cluster12
MA_734099g0010	Cluster12
MA_10437183g0010	Cluster12
MA_312523g0010	Cluster12
MA_6389073g0010	Cluster12
MA_10072439g0010	Cluster12
MA_10427530g0010	Cluster12
MA_10428611g0010	Cluster12
MA_10432450g0010	Cluster12
MA_98697g0010	Cluster12
MA_32378g0010	Cluster12
MA_10434938g0010	Cluster12
MA_116694g0010	Cluster12
MA_2328g0010	Cluster12
MA_91092g0020	Cluster12
MA_380907g0010	Cluster12
MA_116893g0020	Cluster12
MA_6096998g0010	Cluster12
MA_186568g0010	Cluster12
MA_10433102g0010	Cluster12
MA_7306066g0010	Cluster12
MA_834870g0010	Cluster12
MA_177186g0010	Cluster12
MA_8990972g0010	Cluster12
MA_946859g0010	Cluster12
MA_10428763g0010	Cluster12
MA_15381g0010	Cluster12
MA_27295g0010	Cluster12
MA_10435667g0010	Cluster12
MA_9847039g0010	Cluster12
MA_10429811g0020	Cluster12
MA_325615g0010	Cluster12
MA_125197g0020	Cluster12
MA_10291056g0010	Cluster12
MA_96784g0010	Cluster12
MA_10430695g0010	Cluster12
MA_19295g0010	Cluster12
MA_277016g0010	Cluster12
MA_10434408g0010	Cluster12
MA_951510g0010	Cluster12
MA_3337g0010	Cluster12
MA_8503923g0010	Cluster12
MA_4699g0010	Cluster12
MA_124819g0010	Cluster12
MA_10437022g0010	Cluster12
MA_49490g0010	Cluster12
MA_189522g0010	Cluster12
MA_10425793g0010	Cluster12
MA_10060152g0010	Cluster12
MA_495463g0010	Cluster12
MA_797556g0010	Cluster12
MA_10427030g0010	Cluster12
MA_706768g0010	Cluster12
MA_838949g0010	Cluster12
MA_97450g0010	Cluster12
MA_43616g0010	Cluster12
MA_10428117g0010	Cluster12
MA_109558g0010	Cluster12
MA_66020g0010	Cluster12
MA_945187g0020	Cluster12
MA_10435418g0010	Cluster12
MA_10434433g0010	Cluster12
MA_9365249g0010	Cluster12
MA_10436192g0010	Cluster12
MA_10098066g0010	Cluster12
MA_10428588g0010	Cluster12
MA_644777g0010	Cluster12
MA_186243g0010	Cluster12
MA_13853g0020	Cluster12
MA_385764g0010	Cluster12
MA_91656g0010	Cluster12
MA_9801637g0010	Cluster12
MA_11526g0010	Cluster12
MA_8613098g0010	Cluster12
MA_183150g0020	Cluster12
MA_184670g0010	Cluster12
MA_63392g0010	Cluster12
MA_10426702g0010	Cluster12
MA_41164g0010	Cluster12
MA_390072g0010	Cluster12
MA_103946g0010	Cluster12
MA_9301411g0010	Cluster12
MA_24634g0010	Cluster12
MA_18947g0030	Cluster12
MA_10436737g0010	Cluster12
MA_10432604g0010	Cluster12
MA_54574g0010	Cluster12
MA_10425936g0010	Cluster12
MA_245407g0010	Cluster12
MA_47371g0010	Cluster12
MA_16906g0010	Cluster12
MA_10222589g0010	Cluster12
MA_10432417g0010	Cluster12
MA_685468g0010	Cluster12
MA_557223g0010	Cluster12
MA_96900g0010	Cluster12
MA_10436317g0020	Cluster12
MA_114130g0010	Cluster12
MA_10436425g0010	Cluster12
MA_10354578g0010	Cluster12
MA_2026g0010	Cluster12
MA_24329g0020	Cluster12
MA_140403g0010	Cluster12
MA_207511g0010	Cluster12
MA_81580g0010	Cluster12
MA_10435616g0010	Cluster12
MA_18328g0010	Cluster12
MA_26501g0010	Cluster12
MA_10021599g0010	Cluster12
MA_10397831g0010	Cluster12
MA_10435160g0010	Cluster12
MA_10432909g0020	Cluster12
MA_31219g0010	Cluster12
MA_40124g0010	Cluster12
MA_10436425g0020	Cluster12
MA_93646g0010	Cluster12
MA_13326g0010	Cluster12
MA_42438g0010	Cluster12
MA_10380652g0020	Cluster12
MA_10437149g0010	Cluster12
MA_10427813g0010	Cluster12
MA_10431789g0010	Cluster12
MA_712594g0010	Cluster12
MA_9162735g0010	Cluster12
MA_960806g0010	Cluster12
MA_62407g0010	Cluster12
MA_109011g0010	Cluster12
MA_107952g0020	Cluster12
MA_10425859g0020	Cluster12
MA_9233379g0010	Cluster12
MA_30487g0010	Cluster12
MA_955549g0010	Cluster12
MA_10427256g0010	Cluster12
MA_10432767g0010	Cluster12
MA_38431g0010	Cluster12
MA_224673g0010	Cluster12
MA_10429832g0010	Cluster12
MA_10168157g0010	Cluster12
MA_10436578g0010	Cluster12
MA_7549230g0010	Cluster12
MA_10427841g0010	Cluster12
MA_252180g0010	Cluster12
MA_10121315g0010	Cluster12
MA_10437254g0010	Cluster12
MA_929999g0010	Cluster12
MA_41124g0010	Cluster12
MA_11618g0020	Cluster12
MA_195985g0010	Cluster12
MA_4946714g0010	Cluster12
MA_15007g0010	Cluster12
MA_10436353g0010	Cluster12
MA_10124966g0010	Cluster12
MA_108096g0010	Cluster12
MA_13937g0010	Cluster12
MA_933005g0010	Cluster12
MA_10134g0010	Cluster12
MA_10425929g0010	Cluster12
MA_10435569g0010	Cluster12
MA_10150173g0010	Cluster12
MA_9156578g0010	Cluster12
MA_10426837g0020	Cluster12
MA_10431534g0020	Cluster12
MA_29002g0010	Cluster12
MA_84978g0010	Cluster12
MA_84133g0010	Cluster12
MA_277759g0010	Cluster12
MA_10272816g0010	Cluster12
MA_10433775g0020	Cluster12
MA_10233614g0010	Cluster12
MA_604639g0010	Cluster12
MA_588533g0010	Cluster12
MA_10432420g0010	Cluster12
MA_9739622g0010	Cluster12
MA_495649g0010	Cluster12
MA_141135g0010	Cluster12
MA_47520g0010	Cluster12
MA_10429125g0010	Cluster12
MA_216566g0010	Cluster12
MA_73291g0010	Cluster12
MA_119498g0010	Cluster12
MA_46231g0010	Cluster12
MA_10427787g0010	Cluster12
MA_9578080g0010	Cluster12
MA_10430589g0010	Cluster12
MA_783450g0010	Cluster12
MA_511003g0010	Cluster12
MA_141877g0030	Cluster12
MA_107097g0010	Cluster12
MA_18304g0010	Cluster12
MA_10434882g0010	Cluster12
MA_8377025g0010	Cluster12
MA_629782g0010	Cluster12
MA_10428429g0010	Cluster12
MA_901094g0010	Cluster12
MA_10434524g0010	Cluster12
MA_903555g0010	Cluster12
MA_955732g0010	Cluster12
MA_121141g0010	Cluster12
MA_962270g0010	Cluster12
MA_7383g0010	Cluster12
